,Unnamed: 0,TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
36936,604569,Vehicle Collision or Pedestrian Struck (with Injury),2018,7,30,7,27,E 59TH AVE / MAIN ST,Sunset,492575.0,5451554.0
36937,604580,Vehicle Collision or Pedestrian Struck (with Injury),2018,9,11,9,34,E 5TH AVE / ONTARIO ST,Mount Pleasant,492379.0,5457086.0
36938,604597,Vehicle Collision or Pedestrian Struck (with Injury),2018,12,11,19,8,E 62ND AVE / KNIGHT ST,Sunset,494384.0,5451222.0
36939,604620,Vehicle Collision or Pedestrian Struck (with Injury),2018,4,23,8,41,E 6TH AVE / CLARK DR,Mount Pleasant,494366.0,5456937.0
36940,604703,Vehicle Collision or Pedestrian Struck (with Injury),2018,6,10,0,55,E BROADWAY AVE / KINGSWAY AVE,Mount Pleasant,492749.0,5456683.0
36941,604704,Vehicle Collision or Pedestrian Struck (with Injury),2018,9,8,1,30,E BROADWAY AVE / KINGSWAY AVE,Mount Pleasant,492749.0,5456683.0
36942,604705,Vehicle Collision or Pedestrian Struck (with Injury),2018,9,26,7,33,E BROADWAY AVE / KINGSWAY AVE,Mount Pleasant,492749.0,5456683.0
36943,604711,Vehicle Collision or Pedestrian Struck (with Injury),2018,7,20,15,54,E BROADWAY AVE / LAKEWOOD DR,Kensington-Cedar Cottage,495486.0,5456612.0
36944,604713,Vehicle Collision or Pedestrian Struck (with Injury),2018,9,28,23,26,E BROADWAY AVE / LILLOOET ST,Renfrew-Collingwood,497243.0,5456570.0
36945,604745,Vehicle Collision or Pedestrian Struck (with Injury),2018,10,12,13,8,E BROADWAY AVE / PRINCE ALBERT ST,Mount Pleasant,493656.0,5456637.0
36946,604748,Vehicle Collision or Pedestrian Struck (with Injury),2018,3,11,14,42,E BROADWAY AVE / QUEBEC ST,Mount Pleasant,492508.0,5456694.0
36947,604764,Vehicle Collision or Pedestrian Struck (with Injury),2018,10,23,15,20,E BROADWAY AVE / RUPERT ST,Renfrew-Collingwood,497539.0,5456571.0
36948,604783,Vehicle Collision or Pedestrian Struck (with Injury),2018,12,15,23,14,E BROADWAY AVE / ST CATHERINES ST,Mount Pleasant,493796.0,5456635.0
36949,604792,Vehicle Collision or Pedestrian Struck (with Injury),2018,7,30,18,26,E BROADWAY AVE / VICTORIA DR,Kensington-Cedar Cottage,495204.0,5456616.0
36950,604810,Vehicle Collision or Pedestrian Struck (with Injury),2018,12,2,16,20,E CORDOVA ST / GORE AVE,Strathcona,492902.0,5458837.0
36951,604813,Vehicle Collision or Pedestrian Struck (with Injury),2018,1,17,9,30,E CORDOVA ST / JACKSON AVE,Strathcona,493208.0,5458829.0
36952,604854,Vehicle Collision or Pedestrian Struck (with Injury),2018,10,16,7,1,E HASTINGS ST / CLARK DR,Strathcona,494392.0,5458735.0
36953,604879,Vehicle Collision or Pedestrian Struck (with Injury),2018,4,15,3,1,E HASTINGS ST / DUNLEVY AVE,Strathcona,493061.0,5458728.0
36954,604925,Vehicle Collision or Pedestrian Struck (with Injury),2018,7,25,16,37,E HASTINGS ST / LILLOOET ST,Hastings-Sunrise,497174.0,5458712.0
36955,604929,Vehicle Collision or Pedestrian Struck (with Injury),2018,7,21,17,3,E HASTINGS ST / MCLEAN DR,Grandview-Woodland,494609.0,5458731.0
36956,604930,Vehicle Collision or Pedestrian Struck (with Injury),2018,11,27,17,10,E HASTINGS ST / MCLEAN DR,Grandview-Woodland,494609.0,5458731.0
36957,604967,Vehicle Collision or Pedestrian Struck (with Injury),2018,9,22,18,56,E HASTINGS ST / RENFREW ST,Hastings-Sunrise,496797.0,5458712.0
36958,604968,Vehicle Collision or Pedestrian Struck (with Injury),2018,12,7,18,16,E HASTINGS ST / RENFREW ST,Hastings-Sunrise,496797.0,5458712.0
36959,604986,Vehicle Collision or Pedestrian Struck (with Injury),2018,11,21,19,32,E HASTINGS ST / SLOCAN ST,Hastings-Sunrise,496411.0,5458712.0
36960,604989,Vehicle Collision or Pedestrian Struck (with Injury),2018,8,2,17,39,E HASTINGS ST / VERNON DR,Strathcona,494242.0,5458709.0
36961,604990,Vehicle Collision or Pedestrian Struck (with Injury),2018,8,25,10,41,E HASTINGS ST / VERNON DR,Strathcona,494242.0,5458709.0
36962,605033,Vehicle Collision or Pedestrian Struck (with Injury),2018,12,2,14,45,E KING EDWARD AVE / KINGSWAY AVE,Kensington-Cedar Cottage,494737.0,5455082.0
36963,605046,Vehicle Collision or Pedestrian Struck (with Injury),2018,6,3,21,0,E KING EDWARD AVE / MAIN ST,Riley Park,492644.0,5455116.0
36964,605049,Vehicle Collision or Pedestrian Struck (with Injury),2018,12,23,15,27,E PENDER ST / BOUNDARY RD,Hastings-Sunrise,498298.0,5458608.0
36965,605054,Vehicle Collision or Pedestrian Struck (with Injury),2018,11,16,10,30,E PENDER ST / CARRALL ST,Central Business District,492408.0,5458642.0
36966,605069,Vehicle Collision or Pedestrian Struck (with Injury),2018,5,27,22,14,E PENDER ST / MAIN ST,Central Business District,492748.0,5458629.0
36967,605077,Vehicle Collision or Pedestrian Struck (with Injury),2018,8,7,22,5,EARLES ST / E 45TH AVE,Killarney,496444.0,5452949.0
36968,605086,Vehicle Collision or Pedestrian Struck (with Injury),2018,10,1,14,1,EAST BLVD / W 48TH AVE,Kerrisdale,488710.0,5452829.0
36969,605090,Vehicle Collision or Pedestrian Struck (with Injury),2018,5,30,2,10,ELGIN ST / E 49TH AVE,Sunset,493893.0,5452514.0
36970,605102,Vehicle Collision or Pedestrian Struck (with Injury),2018,4,2,9,33,ELLIOTT ST / SE MARINE DR,Victoria-Fraserview,495861.0,5450484.0
36971,605107,Vehicle Collision or Pedestrian Struck (with Injury),2018,5,26,7,55,EUCLID AVE / MCKINNON ST,Renfrew-Collingwood,497405.0,5453830.0
36972,605149,Vehicle Collision or Pedestrian Struck (with Injury),2018,6,12,22,46,FIR ST / W BROADWAY AVE,Fairview,489739.0,5456770.0
36973,605223,Vehicle Collision or Pedestrian Struck (with Injury),2018,1,23,20,25,FRASER ST / E 47TH AVE,Sunset,493396.0,5452735.0
36974,605224,Vehicle Collision or Pedestrian Struck (with Injury),2018,9,30,14,46,FRASER ST / E 47TH AVE,Sunset,493396.0,5452735.0
36975,605233,Vehicle Collision or Pedestrian Struck (with Injury),2018,1,11,21,19,FRASER ST / E 49TH AVE,Sunset,493395.0,5452521.0
36976,605234,Vehicle Collision or Pedestrian Struck (with Injury),2018,10,28,22,24,FRASER ST / E 49TH AVE,Sunset,493395.0,5452521.0
36977,605235,Vehicle Collision or Pedestrian Struck (with Injury),2018,12,17,17,49,FRASER ST / E 49TH AVE,Sunset,493395.0,5452521.0
36978,605241,Vehicle Collision or Pedestrian Struck (with Injury),2018,3,18,9,47,FRASER ST / E 54TH AVE,Sunset,493381.0,5451988.0
36979,605280,Vehicle Collision or Pedestrian Struck (with Injury),2018,11,6,1,26,FRASER ST / KINGSWAY AVE,Mount Pleasant,493466.0,5455995.0
36980,605300,Vehicle Collision or Pedestrian Struck (with Injury),2018,2,12,13,23,FREMLIN ST / W 70TH AVE,Marpole,490712.0,5450634.0
36981,605336,Vehicle Collision or Pedestrian Struck (with Injury),2018,3,13,15,41,GLEN DR / E BROADWAY AVE,Mount Pleasant,494078.0,5456632.0
36982,605350,Vehicle Collision or Pedestrian Struck (with Injury),2018,12,2,0,37,GORE AVE / E GEORGIA ST,Strathcona,492939.0,5458424.0
36983,605362,Vehicle Collision or Pedestrian Struck (with Injury),2018,10,24,8,34,GORE AVE / POWELL ST,Strathcona,492893.0,5458938.0
36984,605398,Vehicle Collision or Pedestrian Struck (with Injury),2018,7,28,21,25,GRANDVIEW HWY / RENFREW ST,Renfrew-Collingwood,496784.0,5456159.0
36985,605404,Vehicle Collision or Pedestrian Struck (with Injury),2018,4,24,12,51,GRANDVIEW HWY / RUPERT ST,Renfrew-Collingwood,497535.0,5456151.0
36986,605405,Vehicle Collision or Pedestrian Struck (with Injury),2018,8,18,17,10,GRANDVIEW HWY / RUPERT ST,Renfrew-Collingwood,497535.0,5456151.0
36987,605406,Vehicle Collision or Pedestrian Struck (with Injury),2018,9,18,22,30,GRANDVIEW HWY / RUPERT ST,Renfrew-Collingwood,497535.0,5456151.0
36988,605407,Vehicle Collision or Pedestrian Struck (with Injury),2018,10,29,20,8,GRANDVIEW HWY / RUPERT ST,Renfrew-Collingwood,497535.0,5456151.0
36989,605408,Vehicle Collision or Pedestrian Struck (with Injury),2018,12,3,15,20,GRANDVIEW HWY / RUPERT ST,Renfrew-Collingwood,497535.0,5456151.0
36990,605416,Vehicle Collision or Pedestrian Struck (with Injury),2018,2,13,17,28,GRANDVIEW HWY / SKEENA ST,Renfrew-Collingwood,497923.0,5456152.0
36991,605424,Vehicle Collision or Pedestrian Struck (with Injury),2018,4,30,9,13,GRANDVIEW HWY N / LAKEWOOD DR,Kensington-Cedar Cottage,495484.0,5456433.0
36992,605430,Vehicle Collision or Pedestrian Struck (with Injury),2018,1,12,9,1,GRANDVIEW HWY S / NANAIMO ST,Kensington-Cedar Cottage,495878.0,5456116.0
36993,605431,Vehicle Collision or Pedestrian Struck (with Injury),2018,6,11,16,28,GRANDVIEW HWY S / NANAIMO ST,Kensington-Cedar Cottage,495878.0,5456116.0
36994,605432,Vehicle Collision or Pedestrian Struck (with Injury),2018,7,7,1,20,GRANDVIEW HWY S / NANAIMO ST,Kensington-Cedar Cottage,495878.0,5456116.0
36995,605443,Vehicle Collision or Pedestrian Struck (with Injury),2018,6,19,14,31,GRANT ST / VICTORIA DR,Grandview-Woodland,495217.0,5457615.0
36996,605456,Vehicle Collision or Pedestrian Struck (with Injury),2018,9,20,20,21,GRANVILLE ST / DAVIE ST,Central Business District,490821.0,5458274.0
36997,605483,Vehicle Collision or Pedestrian Struck (with Injury),2018,1,22,15,59,GRANVILLE ST / LAURIER AVE,Shaughnessy,489880.0,5455350.0
36998,605503,Vehicle Collision or Pedestrian Struck (with Injury),2018,7,29,18,29,GRANVILLE ST / W 10TH AVE,Fairview,489920.0,5456661.0
36999,605504,Vehicle Collision or Pedestrian Struck (with Injury),2018,8,1,15,56,GRANVILLE ST / W 10TH AVE,Fairview,489920.0,5456661.0
37000,605505,Vehicle Collision or Pedestrian Struck (with Injury),2018,8,16,16,6,GRANVILLE ST / W 10TH AVE,Fairview,489920.0,5456661.0
37001,605624,Vehicle Collision or Pedestrian Struck (with Injury),2018,8,1,11,16,GRANVILLE ST / W 7TH AVE,Fairview,489923.0,5456962.0
37002,605625,Vehicle Collision or Pedestrian Struck (with Injury),2018,12,19,18,15,GRANVILLE ST / W 7TH AVE,Fairview,489923.0,5456962.0
37003,605640,Vehicle Collision or Pedestrian Struck (with Injury),2018,9,21,13,34,GRANVILLE ST / W BROADWAY AVE,Fairview,489918.0,5456767.0
37004,605647,Vehicle Collision or Pedestrian Struck (with Injury),2018,8,24,16,45,GRANVILLE ST / W GEORGIA ST,Central Business District,491408.0,5458864.0
37005,605648,Vehicle Collision or Pedestrian Struck (with Injury),2018,12,2,14,45,GRANVILLE ST / W GEORGIA ST,Central Business District,491408.0,5458864.0
37006,605659,Vehicle Collision or Pedestrian Struck (with Injury),2018,6,30,8,10,GRANVILLE ST / W KING EDWARD AVE,Shaughnessy,489876.0,5455180.0
37007,605677,Vehicle Collision or Pedestrian Struck (with Injury),2018,12,21,14,19,GRAVELEY ST / GARDEN DR,Grandview-Woodland,495781.0,5457516.0
37008,605698,Vehicle Collision or Pedestrian Struck (with Injury),2018,7,3,18,13,HARO ST / JERVIS ST,West End,490575.0,5459291.0
37009,605713,Vehicle Collision or Pedestrian Struck (with Injury),2018,2,2,7,5,HEATHER ST / SW MARINE DR,Marpole,490948.0,5450497.0
37010,605714,Vehicle Collision or Pedestrian Struck (with Injury),2018,12,4,10,15,HEATHER ST / SW MARINE DR,Marpole,490948.0,5450497.0
37011,605744,Vehicle Collision or Pedestrian Struck (with Injury),2018,10,10,18,56,HELMCKEN ST / HORNBY ST,Central Business District,490792.0,5458530.0
37012,605749,Vehicle Collision or Pedestrian Struck (with Injury),2018,8,19,14,17,HELMCKEN ST / HOWE ST,Central Business District,490862.0,5458462.0
37013,605761,Vehicle Collision or Pedestrian Struck (with Injury),2018,8,15,4,45,HEMLOCK ST / W 6TH AVE,Fairview,490101.0,5457051.0
37014,605762,Vehicle Collision or Pedestrian Struck (with Injury),2018,9,10,8,51,HEMLOCK ST / W 6TH AVE,Fairview,490101.0,5457051.0
37015,605785,Vehicle Collision or Pedestrian Struck (with Injury),2018,7,17,22,37,HIGHBURY ST / W 4TH AVE,West Point Grey,486350.0,5457336.0
37016,605786,Vehicle Collision or Pedestrian Struck (with Injury),2018,11,20,8,57,HIGHBURY ST / W 4TH AVE,West Point Grey,486350.0,5457336.0
37017,605795,Vehicle Collision or Pedestrian Struck (with Injury),2018,10,10,18,56,HOMER ST / DUNSMUIR ST,Central Business District,491747.0,5458780.0
37018,605815,Vehicle Collision or Pedestrian Struck (with Injury),2018,1,23,22,18,HOMER ST / W GEORGIA ST,Central Business District,491620.0,5458653.0
37019,605847,Vehicle Collision or Pedestrian Struck (with Injury),2018,10,22,18,24,HORNBY ST / PACIFIC ST,Central Business District,490443.0,5458177.0
37020,605863,Vehicle Collision or Pedestrian Struck (with Injury),2018,6,23,22,13,HORNBY ST / W PENDER ST,Central Business District,491501.0,5459246.0
37021,605892,Vehicle Collision or Pedestrian Struck (with Injury),2018,10,1,5,20,HOWE ST / NELSON ST,Central Business District,490978.0,5458580.0
37022,605893,Vehicle Collision or Pedestrian Struck (with Injury),2018,10,26,0,20,HOWE ST / NELSON ST,Central Business District,490978.0,5458580.0
37023,605898,Vehicle Collision or Pedestrian Struck (with Injury),2018,9,28,15,26,HOWE ST / PACIFIC ST,Central Business District,490509.0,5458107.0
37024,605912,Vehicle Collision or Pedestrian Struck (with Injury),2018,9,25,13,8,HOWE ST / W GEORGIA ST,Central Business District,491334.0,5458937.0
37025,605932,Vehicle Collision or Pedestrian Struck (with Injury),2018,10,1,20,28,IMPERIAL RD / W 16TH AVE,Dunbar-Southlands,485212.0,5456171.0
37026,605940,Vehicle Collision or Pedestrian Struck (with Injury),2018,4,18,19,11,INVERNESS ST / E 57TH AVE,Sunset,494169.0,5451710.0
37027,605945,Vehicle Collision or Pedestrian Struck (with Injury),2018,8,3,17,36,INVERNESS ST / KINGSWAY AVE,Kensington-Cedar Cottage,494185.0,5455480.0
37028,605970,Vehicle Collision or Pedestrian Struck (with Injury),2018,8,30,19,45,JERVIS ST / BARCLAY ST,West End,490499.0,5459215.0
37029,605972,Vehicle Collision or Pedestrian Struck (with Injury),2018,1,27,11,54,JERVIS ST / BEACH AVE,West End,489936.0,5458649.0
37030,605988,Vehicle Collision or Pedestrian Struck (with Injury),2018,10,20,13,22,JERVIS ST / W GEORGIA ST,West End,490773.0,5459495.0
37031,605992,Vehicle Collision or Pedestrian Struck (with Injury),2018,1,28,21,0,JOYCE ST / CROWLEY DR,Renfrew-Collingwood,497628.0,5453855.0
37032,606009,Vehicle Collision or Pedestrian Struck (with Injury),2018,3,31,16,7,JOYCE ST / KINGSWAY AVE,Renfrew-Collingwood,497386.0,5453485.0
37033,606025,Vehicle Collision or Pedestrian Struck (with Injury),2018,1,2,13,39,KAMLOOPS ST / E 1ST AVE,Hastings-Sunrise,496021.0,5457407.0
37034,606031,Vehicle Collision or Pedestrian Struck (with Injury),2018,9,3,16,50,KASLO ST / E 18TH AVE,Renfrew-Collingwood,496576.0,5455696.0
37035,606036,Vehicle Collision or Pedestrian Struck (with Injury),2018,2,7,12,53,KASLO ST / E 1ST AVE,Hastings-Sunrise,496585.0,5457425.0
37036,606049,Vehicle Collision or Pedestrian Struck (with Injury),2018,4,23,15,2,KASLO ST / E HASTINGS ST,Hastings-Sunrise,496606.0,5458712.0
37037,606050,Vehicle Collision or Pedestrian Struck (with Injury),2018,11,20,16,59,KEEFER PL / ABBOTT ST,Central Business District,492171.0,5458556.0
37038,606084,Vehicle Collision or Pedestrian Struck (with Injury),2018,1,29,11,57,KILLARNEY ST / E 49TH AVE,Killarney,496672.0,5452441.0
37039,606104,Vehicle Collision or Pedestrian Struck (with Injury),2018,12,22,15,41,KINGSWAY AVE / COMMERCIAL ST,Kensington-Cedar Cottage,495062.0,5454848.0
37040,606166,Vehicle Collision or Pedestrian Struck (with Injury),2018,8,16,16,46,KINGSWAY AVE / FRASER ST,Mount Pleasant,493466.0,5455995.0
37041,606167,Vehicle Collision or Pedestrian Struck (with Injury),2018,10,28,16,54,KINGSWAY AVE / GLADSTONE ST,Kensington-Cedar Cottage,495501.0,5454533.0
37042,606210,Vehicle Collision or Pedestrian Struck (with Injury),2018,2,3,22,37,KINGSWAY AVE / MAIN ST,Mount Pleasant,492663.0,5456842.0
37043,606228,Vehicle Collision or Pedestrian Struck (with Injury),2018,1,30,18,49,KINGSWAY AVE / NANAIMO ST,Renfrew-Collingwood,495769.0,5454345.0
37044,606255,Vehicle Collision or Pedestrian Struck (with Injury),2018,11,22,21,46,KINGSWAY AVE / SLOCAN ST,Renfrew-Collingwood,496064.0,5454138.0
37045,606268,Vehicle Collision or Pedestrian Struck (with Injury),2018,6,1,7,7,KINGSWAY AVE / TYNE ST,Renfrew-Collingwood,497724.0,5453248.0
37046,606275,Vehicle Collision or Pedestrian Struck (with Injury),2018,11,18,7,58,KINGSWAY AVE / VICTORIA DR,Kensington-Cedar Cottage,495256.0,5454709.0
37047,606276,Vehicle Collision or Pedestrian Struck (with Injury),2018,11,22,6,23,KINGSWAY AVE / VICTORIA DR,Kensington-Cedar Cottage,495256.0,5454709.0
37048,606281,Vehicle Collision or Pedestrian Struck (with Injury),2018,10,4,15,32,KINGSWAY AVE / WESSEX ST,Renfrew-Collingwood,497519.0,5453379.0
37049,606295,Vehicle Collision or Pedestrian Struck (with Injury),2018,1,22,7,30,KITSILANO DVRS / MACDONALD ST,Kitsilano,487759.0,5456633.0
37050,606300,Vehicle Collision or Pedestrian Struck (with Injury),2018,5,6,11,12,KNIGHT ST / E 18TH AVE,Kensington-Cedar Cottage,494472.0,5455740.0
37051,606319,Vehicle Collision or Pedestrian Struck (with Injury),2018,2,23,22,32,KNIGHT ST / E 33RD AVE,Kensington-Cedar Cottage,494441.0,5454162.0
37052,606338,Vehicle Collision or Pedestrian Struck (with Injury),2018,7,3,14,19,KNIGHT ST / E 45TH AVE,Sunset,494383.0,5452916.0
37053,606354,Vehicle Collision or Pedestrian Struck (with Injury),2018,6,2,8,30,KNIGHT ST / E 49TH AVE,Sunset,494369.0,5452502.0
37054,606355,Vehicle Collision or Pedestrian Struck (with Injury),2018,12,24,20,5,KNIGHT ST / E 49TH AVE,Sunset,494369.0,5452502.0
37055,606381,Vehicle Collision or Pedestrian Struck (with Injury),2018,8,18,15,59,KNIGHT ST / E 59TH AVE,Sunset,494388.0,5451513.0
37056,606448,Vehicle Collision or Pedestrian Struck (with Injury),2018,6,15,19,11,LARCH ST / W 8TH AVE,Kitsilano,488186.0,5456916.0
37057,606485,Vehicle Collision or Pedestrian Struck (with Injury),2018,7,18,18,39,LOUGHEED HWY / SKEENA ST,Hastings-Sunrise,497927.0,5456747.0
37058,606499,Vehicle Collision or Pedestrian Struck (with Injury),2018,4,14,16,58,MACDONALD ST / W 16TH AVE,Arbutus Ridge,487747.0,5456105.0
37059,606500,Vehicle Collision or Pedestrian Struck (with Injury),2018,10,23,19,10,MACDONALD ST / W 16TH AVE,Arbutus Ridge,487747.0,5456105.0
37060,606506,Vehicle Collision or Pedestrian Struck (with Injury),2018,5,8,11,10,MACDONALD ST / W 45TH AVE,Kerrisdale,487810.0,5453149.0
37061,606507,Vehicle Collision or Pedestrian Struck (with Injury),2018,6,19,15,52,MACDONALD ST / W 49TH AVE,Kerrisdale,487809.0,5452739.0
37062,606527,Vehicle Collision or Pedestrian Struck (with Injury),2018,12,17,19,56,MACKENZIE ST / W 41ST AVE,Kerrisdale,487605.0,5453562.0
37063,606597,Vehicle Collision or Pedestrian Struck (with Injury),2018,7,10,20,13,MAIN ST / E 30TH AVE,Riley Park,492622.0,5454505.0
37064,606606,Vehicle Collision or Pedestrian Struck (with Injury),2018,6,13,9,48,MAIN ST / E 37TH AVE,Riley Park,492601.0,5453836.0
37065,606607,Vehicle Collision or Pedestrian Struck (with Injury),2018,7,10,0,9,MAIN ST / E 37TH AVE,Riley Park,492601.0,5453836.0
37066,606612,Vehicle Collision or Pedestrian Struck (with Injury),2018,5,10,8,30,MAIN ST / E 39TH AVE,Riley Park,492602.0,5453631.0
37067,606627,Vehicle Collision or Pedestrian Struck (with Injury),2018,3,15,16,27,MAIN ST / E 47TH AVE,Sunset,492608.0,5452759.0
37068,606645,Vehicle Collision or Pedestrian Struck (with Injury),2018,4,3,8,36,MAIN ST / E 51ST AVE,Sunset,492596.0,5452333.0
37069,606670,Vehicle Collision or Pedestrian Struck (with Injury),2018,5,9,0,26,MAIN ST / E 64TH AVE,Sunset,492561.0,5451103.0
37070,606689,Vehicle Collision or Pedestrian Struck (with Injury),2018,1,28,8,15,MAIN ST / E CORDOVA ST,Central Business District,492754.0,5458842.0
37071,606690,Vehicle Collision or Pedestrian Struck (with Injury),2018,5,8,16,39,MAIN ST / E CORDOVA ST,Central Business District,492754.0,5458842.0
37072,606695,Vehicle Collision or Pedestrian Struck (with Injury),2018,5,19,15,17,MAIN ST / E GEORGIA ST,Central Business District,492743.0,5458428.0
37073,606721,Vehicle Collision or Pedestrian Struck (with Injury),2018,5,9,19,2,MAIN ST / E HASTINGS ST,Central Business District,492749.0,5458737.0
37074,606722,Vehicle Collision or Pedestrian Struck (with Injury),2018,7,6,20,47,MAIN ST / E HASTINGS ST,Central Business District,492749.0,5458737.0
37075,606723,Vehicle Collision or Pedestrian Struck (with Injury),2018,7,8,12,8,MAIN ST / E HASTINGS ST,Central Business District,492749.0,5458737.0
